vorfall,id,wochentag,dauer,kategorie,jahr,monat,datum,linie,vorfall_text,stoerungsart,meldung,start,ende,linienbezeichnung
Kundgebung_oder_Veranstaltung,1383,Mittwoch,75,low,2016,2,10.02.16,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge einer Veranstaltung auf dem Bundesplatz stadtauswaerts durch die Spital-/Marktgasse umgeleitet. Dauer: bis 10.02.2016 ca. 09:00 Uhr.,10.02.16 07:45,10.02.16 09:00,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,1384,Mittwoch,75,low,2016,2,10.02.16,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge einer Veranstaltung auf dem Bundesplatz stadtauswaerts durch die Spital-/Marktgasse umgeleitet. Dauer: bis 10.02.2016 ca. 09:00 Uhr.,10.02.16 07:45,10.02.16 09:00,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,1385,Mittwoch,680,medium,2016,2,10.02.16,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge einer Veranstaltung auf dem Bundesplatz stadtauswaerts durch die Spital-/Marktgasse umgeleitet. Dauer: bis 11.02.2016 ca. 00:20 Uhr.,10.02.16 13:00,11.02.16 00:20,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,1386,Mittwoch,680,medium,2016,2,10.02.16,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge einer Veranstaltung auf dem Bundesplatz stadtauswaerts durch die Spital-/Marktgasse umgeleitet. Dauer: bis 11.02.2016 ca. 00:20 Uhr.,10.02.16 13:00,11.02.16 00:20,Blinzern - Elfenau
Fahrzeugpanne,1387,Donnerstag,61,low,2016,2,11.02.16,160,Fahrzeugpanne,Stoerung,Auf der Linie 160 faellt infolge einer Fahrzeugpanne der Kurs um 07:23 Uhr ab Muensingen Bahnhof Richtung Konolfingen Dorf aus. Die naechste Abfahrt erfolgt um 08:02 Uhr.  ,11.02.16 07:34,11.02.16 08:34,Konolfingen - Belp
Fahrzeugpanne,1388,Donnerstag,57,low,2016,2,11.02.16,160,Fahrzeugpanne,Stoerung,Auf der Linie 160 faellt infolge einer Fahrzeugpanne der Kurs um 07:59 Uhr ab Konolfingen Dorf Richtung Muensingen Bahnhof aus. Die naechste Abfahrt erfolgt um 08:27 Uhr.  ,11.02.16 07:38,11.02.16 08:34,Konolfingen - Belp
Kundgebung_oder_Veranstaltung,1389,Donnerstag,120,low,2016,2,11.02.16,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge einer Veranstaltung auf dem Bundesplatz stadtauswaerts durch die Spital-/Marktgasse umgeleitet. Dauer: bis 11.02.2016 ca. 10:00 Uhr.,11.02.16 08:00,11.02.16 10:00,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,1390,Donnerstag,120,low,2016,2,11.02.16,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge einer Veranstaltung auf dem Bundesplatz stadtauswaerts durch die Spital-/Marktgasse umgeleitet. Dauer: bis 11.02.2016 ca. 10:00 Uhr.,11.02.16 08:00,11.02.16 10:00,Blinzern - Elfenau
Fahrzeugpanne,1391,Donnerstag,7,verylow,2016,2,11.02.16,6,Fahrzeugpanne,Geplante Stoerung,11.02.2016 12:00 Uhr: Auf der Linie 6 ist infolge einer Fahrzeugpanne die Strecke zwischen Bern Bahnhof und Fischermaetteli mit Shuttlebussen bedient. Dauer: unbestimmt.,11.02.16 12:01,11.02.16 12:08,Fischermätteli - Worb Dorf
Fahrzeugpanne,1392,Donnerstag,7,verylow,2016,2,11.02.16,6,Fahrzeugpanne,Geplante Stoerung,11.02.2016 12:00 Uhr: Auf der Linie 6 ist infolge einer Fahrzeugpanne die Strecke zwischen Bern Bahnhof und Fischermaetteli mit Shuttlebussen bedient. Dauer: unbestimmt.,11.02.16 12:01,11.02.16 12:08,Fischermätteli - Worb Dorf
Verspaetungen_Allgemein,1393,Donnerstag,15,verylow,2016,2,11.02.16,6,Verspaetungen Allgemein,Geplante Stoerung,11.02.2016 12:08 Uhr: Die Linie 6 ist wieder durchgehend befahrbar. Es muss aber noch mit Verspaetungen und Kursausfaellen gerechnet werden.,11.02.16 12:10,11.02.16 12:24,Fischermätteli - Worb Dorf
Verspaetungen_Allgemein,1394,Donnerstag,15,verylow,2016,2,11.02.16,6,Verspaetungen Allgemein,Geplante Stoerung,11.02.2016 12:08 Uhr: Die Linie 6 ist wieder durchgehend befahrbar. Es muss aber noch mit Verspaetungen und Kursausfaellen gerechnet werden.,11.02.16 12:10,11.02.16 12:24,Fischermätteli - Worb Dorf
Kundgebung_oder_Veranstaltung,1395,Donnerstag,1146,high,2016,2,18.02.16,10,Kundgebung oder Veranstaltung,Stoerung,Auf den Linien 10 und 19 ist infolge einer Veranstaltung die Strecke zwischen Bern Bahnhof und Zytglogge via Baerenplatz umgeleitet. Linie 10 faehrt ab Perron A. Dauer: bis Betriebsschluss,18.02.16 10:00,19.02.16 05:06,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,1396,Donnerstag,1146,high,2016,2,18.02.16,19,Kundgebung oder Veranstaltung,Stoerung,Auf den Linien 10 und 19 ist infolge einer Veranstaltung die Strecke zwischen Bern Bahnhof und Zytglogge via Baerenplatz umgeleitet. Linie 10 faehrt ab Perron A. Dauer: bis Betriebsschluss,18.02.16 10:00,19.02.16 05:06,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,1397,Freitag,600,medium,2016,2,19.02.16,10,Kundgebung oder Veranstaltung,Stoerung,Auf den Linien 10 und 19 ist infolge einer Veranstaltung die Strecke zwischen Bern Bahnhof und Zytglogge via Baerenplatz umgeleitet. Die Linie 10 faehrt ab Perron A. Dauer: bis 19.02.2016 ca. 17:30 Uhr.,19.02.16 07:30,19.02.16 17:30,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,1398,Freitag,600,medium,2016,2,19.02.16,19,Kundgebung oder Veranstaltung,Stoerung,Auf den Linien 10 und 19 ist infolge einer Veranstaltung die Strecke zwischen Bern Bahnhof und Zytglogge via Baerenplatz umgeleitet. Die Linie 10 faehrt ab Perron A. Dauer: bis 19.02.2016 ca. 17:30 Uhr.,19.02.16 07:30,19.02.16 17:30,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,1399,Samstag,335,medium,2016,2,20.02.16,9,Kundgebung oder Veranstaltung,Stoerung,Auf der Linie 9 ist infolge einer Veranstaltung die Strecke zwischen Guisanplatz Expo und Wankdorf Bahnhof unterbrochen. Dauer: bis 20.02.2016 ca. 23:30 Uhr.,20.02.16 17:55,20.02.16 23:30,Wabern - Wankdorf Bahnhof
Kundgebung_oder_Veranstaltung,1400,Samstag,330,medium,2016,2,20.02.16,20,Kundgebung oder Veranstaltung,Stoerung,Auf der Linie 20 ist infolge einer Veranstaltung die Strecke ab Wyler unterbrochen. Die Haltestelle Wankdorf Bahnhof wird nicht bedient. Dauer bis ca. 23:30 Uhr,20.02.16 18:00,20.02.16 23:30,Bern Bahnhof - Wankdorf Bahnhof
Verkehrsueberlastung,1401,Mittwoch,48,low,2016,2,17.02.16,10,Verkehrsueberlastung,Geplante Stoerung,17.02.2016 17:49 Uhr: Auf der Linie 10 ist infolge Verkehrueberlastung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,17.02.16 17:49,17.02.16 18:37,Köniz Schliern - Ostermundigen Rüti
Fahrzeugpanne,1402,Donnerstag,58,low,2016,2,18.02.16,6,Fahrzeugpanne,Geplante Stoerung,18.02.2016 16:13 Uhr: Auf der Linie 6 ist infolge einer Fahrzeugpanne mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Es fahren Tramersatzbusse Dauer: ca. 1h.,18.02.16 16:14,18.02.16 17:12,Fischermätteli - Worb Dorf
Fahrzeugpanne,1403,Freitag,38,low,2016,2,19.02.16,7,Fahrzeugpanne,Geplante Stoerung,19.02.2016 13:35 Uhr: Auf der Linie 7 ist infolge einer Fahrzeugpanne auf der Strecke zwischen Buempliz und Ostring mit Verspaetungen zu rechnen. Dauer: ca. 30 Min.,19.02.16 13:40,19.02.16 14:17,Bümpliz - Ostring
Verkehrsunfall,1404,Freitag,66,low,2016,2,19.02.16,9,Verkehrsunfall,Geplante Stoerung,19.02.2016 14:40 Uhr: Auf der Linie 9 ist infolge eines Verkehrsunfalls die Strecke zwischen Guisanplatz Expo und Wankdorf Bahnhof unterbrochen. Dauer: unbestimmt.,19.02.16 14:43,19.02.16 15:48,Wabern - Wankdorf Bahnhof
Kundgebung_oder_Veranstaltung,1405,Freitag,59,low,2016,2,19.02.16,9,Kundgebung oder Veranstaltung,Stoerung,Die Linie 9 faehrt infolge einer Veranstaltung bis/ab Guisanplatz. Die Strecke Guisanplatz-Wankdorf wird nicht bedient.,19.02.16 17:48,19.02.16 18:46,Wabern - Wankdorf Bahnhof
Betriebsstoerung,1406,Samstag,33,low,2016,2,20.02.16,7,Betriebsstoerung,Geplante Stoerung,20.02.2016 10:07 Uhr: Auf der Linie 7 ist infolge einer Betriebsstoerung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: ca. 30 Min.,20.02.16 10:07,20.02.16 10:40,Bümpliz - Ostring
Bauarbeiten,1407,Montag,59,low,2016,2,22.02.16,19,Bauarbeiten,Stoerung,Auf den Linien 19 und 28 ist infolge Bauarbeiten mit Verspaetungen und unregelmaessigem Betrieb zu rechnen.,22.02.16 08:51,22.02.16 09:50,Blinzern - Elfenau
Bauarbeiten,1408,Montag,55,low,2016,2,22.02.16,6,Bauarbeiten,Stoerung,Auf den Linien 6 7 und 8 ist infolge Bauarbeiten mit Verspaetungen und unregelmaessigem Betrieb zu rechnen.,22.02.16 08:56,22.02.16 09:50,Fischermätteli - Worb Dorf
Bauarbeiten,1409,Montag,55,low,2016,2,22.02.16,7,Bauarbeiten,Stoerung,Auf den Linien 6 7 und 8 ist infolge Bauarbeiten mit Verspaetungen und unregelmaessigem Betrieb zu rechnen.,22.02.16 08:56,22.02.16 09:50,Bümpliz - Ostring
Bauarbeiten,1410,Montag,55,low,2016,2,22.02.16,8,Bauarbeiten,Stoerung,Auf den Linien 6 7 und 8 ist infolge Bauarbeiten mit Verspaetungen und unregelmaessigem Betrieb zu rechnen.,22.02.16 08:56,22.02.16 09:50,Brünnen Westside Bahnhof - Saali
Verkehrsunfall,1411,Montag,6,verylow,2016,2,22.02.16,10,Verkehrsunfall,Stoerung,"Auf der Linie 10 ist infolge eines Verkehrsunfalls die Strecke zwischen Oberfeld und Ostermundigen Rueti unterbrochen. 
Ersatzhaltestelle bei der Kreuzung Schiessplatzweg/Ruetiweg.",22.02.16 13:13,22.02.16 13:19,Köniz Schliern - Ostermundigen Rüti
Schneefall_Eis,1412,Mittwoch,40,low,2016,2,24.02.16,7,Schneefall oder Eis,Stoerung,Auf den Linien 7 und 8 ist infolge vereister Fahrleitung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen es werden auch Ersatzbusse eingesetzt.,24.02.16 06:23,24.02.16 07:03,Bümpliz - Ostring
Schneefall_Eis,1413,Mittwoch,40,low,2016,2,24.02.16,8,Schneefall oder Eis,Stoerung,Auf den Linien 7 und 8 ist infolge vereister Fahrleitung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen es werden auch Ersatzbusse eingesetzt.,24.02.16 06:23,24.02.16 07:03,Brünnen Westside Bahnhof - Saali
Fahrzeugpanne,1414,Mittwoch,54,low,2016,2,24.02.16,8,Fahrzeugpanne,Stoerung,Auf der Linie 8 ist infolge einer Fahrzeugpanne die Strecke zwischen Holenacker und Bruennen Westside Bahnhof unterbrochen. Ersatzbetrieb mit Bussen wird aufgezogen.,24.02.16 07:40,24.02.16 08:33,Brünnen Westside Bahnhof - Saali
Verkehrsunfall,1415,Mittwoch,73,low,2016,2,24.02.16,12,Verkehrsunfall,Geplante Stoerung,24.02.2016 17:54 Uhr: Auf der Linie 12 ist infolge eines Verkehrsunfalls mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,24.02.16 17:54,24.02.16 19:06,Längasse - Zentrum Paul Klee
Kundgebung_oder_Veranstaltung,1416,Freitag,112,low,2016,2,26.02.16,3,Kundgebung oder Veranstaltung,Stoerung,Auf den Linien 3 6 7 8 9 10 11 12 20 und 21 ist infolge einer Kundgebung mit unregelmaessigem Betrieb zu rechnen. Dauer: bis 26.02.2016 ca. 21:02 Uhr.,26.02.16 19:03,26.02.16 20:54,Bern Bahnhof - Weissenbühl
Kundgebung_oder_Veranstaltung,1417,Freitag,112,low,2016,2,26.02.16,6,Kundgebung oder Veranstaltung,Stoerung,Auf den Linien 3 6 7 8 9 10 11 12 20 und 21 ist infolge einer Kundgebung mit unregelmaessigem Betrieb zu rechnen. Dauer: bis 26.02.2016 ca. 21:02 Uhr.,26.02.16 19:03,26.02.16 20:54,Fischermätteli - Worb Dorf
Kundgebung_oder_Veranstaltung,1418,Freitag,112,low,2016,2,26.02.16,7,Kundgebung oder Veranstaltung,Stoerung,Auf den Linien 3 6 7 8 9 10 11 12 20 und 21 ist infolge einer Kundgebung mit unregelmaessigem Betrieb zu rechnen. Dauer: bis 26.02.2016 ca. 21:02 Uhr.,26.02.16 19:03,26.02.16 20:54,Bümpliz - Ostring
Kundgebung_oder_Veranstaltung,1419,Freitag,112,low,2016,2,26.02.16,8,Kundgebung oder Veranstaltung,Stoerung,Auf den Linien 3 6 7 8 9 10 11 12 20 und 21 ist infolge einer Kundgebung mit unregelmaessigem Betrieb zu rechnen. Dauer: bis 26.02.2016 ca. 21:02 Uhr.,26.02.16 19:03,26.02.16 20:54,Brünnen Westside Bahnhof - Saali
Kundgebung_oder_Veranstaltung,1420,Freitag,112,low,2016,2,26.02.16,9,Kundgebung oder Veranstaltung,Stoerung,Auf den Linien 3 6 7 8 9 10 11 12 20 und 21 ist infolge einer Kundgebung mit unregelmaessigem Betrieb zu rechnen. Dauer: bis 26.02.2016 ca. 21:02 Uhr.,26.02.16 19:03,26.02.16 20:54,Wabern - Wankdorf Bahnhof
Kundgebung_oder_Veranstaltung,1421,Freitag,112,low,2016,2,26.02.16,10,Kundgebung oder Veranstaltung,Stoerung,Auf den Linien 3 6 7 8 9 10 11 12 20 und 21 ist infolge einer Kundgebung mit unregelmaessigem Betrieb zu rechnen. Dauer: bis 26.02.2016 ca. 21:02 Uhr.,26.02.16 19:03,26.02.16 20:54,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,1422,Freitag,112,low,2016,2,26.02.16,11,Kundgebung oder Veranstaltung,Stoerung,Auf den Linien 3 6 7 8 9 10 11 12 20 und 21 ist infolge einer Kundgebung mit unregelmaessigem Betrieb zu rechnen. Dauer: bis 26.02.2016 ca. 21:02 Uhr.,26.02.16 19:03,26.02.16 20:54,Holligen - Neufeld P+R
Kundgebung_oder_Veranstaltung,1423,Freitag,112,low,2016,2,26.02.16,12,Kundgebung oder Veranstaltung,Stoerung,Auf den Linien 3 6 7 8 9 10 11 12 20 und 21 ist infolge einer Kundgebung mit unregelmaessigem Betrieb zu rechnen. Dauer: bis 26.02.2016 ca. 21:02 Uhr.,26.02.16 19:03,26.02.16 20:54,Längasse - Zentrum Paul Klee
Kundgebung_oder_Veranstaltung,1424,Freitag,112,low,2016,2,26.02.16,20,Kundgebung oder Veranstaltung,Stoerung,Auf den Linien 3 6 7 8 9 10 11 12 20 und 21 ist infolge einer Kundgebung mit unregelmaessigem Betrieb zu rechnen. Dauer: bis 26.02.2016 ca. 21:02 Uhr.,26.02.16 19:03,26.02.16 20:54,Bern Bahnhof - Wankdorf Bahnhof
Fahrzeugpanne,1425,Samstag,31,low,2016,2,27.02.16,19,Fahrzeugpanne,Stoerung,Auf der Linie 19 faellt infolge einer Fahrzeugpanne der Kurs um 06:00 Uhr ab Elfenau Richtung Bern Bahnhof aus. Die naechste Abfahrt erfolgt um 06:52 Uhr.  ,27.02.16 06:38,27.02.16 07:09,Blinzern - Elfenau
Polizei_Feuerwehr_Sanitaet,1426,Samstag,36,low,2016,2,27.02.16,160,Polizei und Rettung,Geplante Stoerung,27.02.2016 12:00 Uhr: Auf der Linie 160 ist infolge eines Rettungseinsatzes mit Kursausfaellen zu rechnen. Der Kurs ab Flughafen Bern Belp mit Abfahrt 12:03 Uhr faellt aus. Dauer: ca. 45 Min.,27.02.16 12:03,27.02.16 12:39,Konolfingen - Belp
Kundgebung_oder_Veranstaltung,1427,Montag,170,medium,2016,2,29.02.16,6,Kundgebung oder Veranstaltung,Geplante Stoerung,29.02.2016 13:22 Uhr: Auf den Linien 6 7 8 9 10 12 19 und 28 ist infolge einer Kundgebung mit Kursausfaellen Verspaetungen und unregelmaessigem Betrieb zu rechnen.,29.02.16 13:25,29.02.16 16:15,Fischermätteli - Worb Dorf
Kundgebung_oder_Veranstaltung,1428,Montag,170,medium,2016,2,29.02.16,7,Kundgebung oder Veranstaltung,Geplante Stoerung,29.02.2016 13:22 Uhr: Auf den Linien 6 7 8 9 10 12 19 und 28 ist infolge einer Kundgebung mit Kursausfaellen Verspaetungen und unregelmaessigem Betrieb zu rechnen.,29.02.16 13:25,29.02.16 16:15,Bümpliz - Ostring
Kundgebung_oder_Veranstaltung,1429,Montag,170,medium,2016,2,29.02.16,8,Kundgebung oder Veranstaltung,Geplante Stoerung,29.02.2016 13:22 Uhr: Auf den Linien 6 7 8 9 10 12 19 und 28 ist infolge einer Kundgebung mit Kursausfaellen Verspaetungen und unregelmaessigem Betrieb zu rechnen.,29.02.16 13:25,29.02.16 16:15,Brünnen Westside Bahnhof - Saali
Kundgebung_oder_Veranstaltung,1430,Montag,170,medium,2016,2,29.02.16,9,Kundgebung oder Veranstaltung,Geplante Stoerung,29.02.2016 13:22 Uhr: Auf den Linien 6 7 8 9 10 12 19 und 28 ist infolge einer Kundgebung mit Kursausfaellen Verspaetungen und unregelmaessigem Betrieb zu rechnen.,29.02.16 13:25,29.02.16 16:15,Wabern - Wankdorf Bahnhof
Kundgebung_oder_Veranstaltung,1431,Montag,170,medium,2016,2,29.02.16,10,Kundgebung oder Veranstaltung,Geplante Stoerung,29.02.2016 13:22 Uhr: Auf den Linien 6 7 8 9 10 12 19 und 28 ist infolge einer Kundgebung mit Kursausfaellen Verspaetungen und unregelmaessigem Betrieb zu rechnen.,29.02.16 13:25,29.02.16 16:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,1432,Montag,170,medium,2016,2,29.02.16,12,Kundgebung oder Veranstaltung,Geplante Stoerung,29.02.2016 13:22 Uhr: Auf den Linien 6 7 8 9 10 12 19 und 28 ist infolge einer Kundgebung mit Kursausfaellen Verspaetungen und unregelmaessigem Betrieb zu rechnen.,29.02.16 13:25,29.02.16 16:15,Längasse - Zentrum Paul Klee
Kundgebung_oder_Veranstaltung,1433,Montag,170,medium,2016,2,29.02.16,19,Kundgebung oder Veranstaltung,Geplante Stoerung,29.02.2016 13:22 Uhr: Auf den Linien 6 7 8 9 10 12 19 und 28 ist infolge einer Kundgebung mit Kursausfaellen Verspaetungen und unregelmaessigem Betrieb zu rechnen.,29.02.16 13:25,29.02.16 16:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,1434,Montag,103,low,2016,2,29.02.16,9,Kundgebung oder Veranstaltung,Geplante Stoerung,29.02.2016 14:31 Uhr: Auf der Linie 9 ist infolge einer Kundgebung die Strecke zwischen Guisanplatz Expo und Wankdorf Bahnhof nicht bedient. Dauer: unbestimmt.,29.02.16 14:32,29.02.16 16:15,Wabern - Wankdorf Bahnhof
Verspaetungen_Allgemein,1435,Montag,49,low,2016,2,29.02.16,8,Verspaetungen Allgemein,Geplante Stoerung,29.02.2016 19:21 Uhr: Auf der Linie 8 ist infolge falsch parkierter Autos mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,29.02.16 19:21,29.02.16 20:09,Brünnen Westside Bahnhof - Saali
Sonstige_Stoerungen,1436,Dienstag,422,medium,2016,3,01.03.16,6,Sonstige Stoerungen,Stoerung,Linie 6: Strecke Bern Bahnhof - Fischermaetteli wieder bedient.,01.03.16 09:00,02.03.16 15:37,Fischermätteli - Worb Dorf
Betriebsstoerung,1437,Dienstag,24,verylow,2016,3,01.03.16,6,Betriebsstoerung,Geplante Stoerung,01.03.2016 09:10 Uhr: Auf der Linie 6 ist infolge einer Betriebsstoerung auf der Strecke zwischen Fischermaetteli und Worb Dorf Bahnhof mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: ca. 30 Min.,01.03.16 09:10,01.03.16 09:33,Fischermätteli - Worb Dorf
Betriebsstoerung,1438,Dienstag,35,low,2016,3,01.03.16,6,Betriebsstoerung,Geplante Stoerung,01.03.2016 11:45 Uhr: Auf den Linien 6 7 und 8 ist infolge einer Betriebsstoerung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,01.03.16 11:45,01.03.16 12:19,Fischermätteli - Worb Dorf
Betriebsstoerung,1439,Dienstag,35,low,2016,3,01.03.16,7,Betriebsstoerung,Geplante Stoerung,01.03.2016 11:45 Uhr: Auf den Linien 6 7 und 8 ist infolge einer Betriebsstoerung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,01.03.16 11:45,01.03.16 12:19,Bümpliz - Ostring
Betriebsstoerung,1440,Dienstag,35,low,2016,3,01.03.16,8,Betriebsstoerung,Geplante Stoerung,01.03.2016 11:45 Uhr: Auf den Linien 6 7 und 8 ist infolge einer Betriebsstoerung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,01.03.16 11:45,01.03.16 12:19,Brünnen Westside Bahnhof - Saali
Betriebsstoerung,1441,Dienstag,58,low,2016,3,01.03.16,8,Betriebsstoerung,Geplante Stoerung,01.03.2016 11:45 Uhr: Auf den Linien 7 und 8 ist infolge einer Betriebsstoerung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,01.03.16 11:45,01.03.16 12:42,Brünnen Westside Bahnhof - Saali
Betriebsstoerung,1442,Dienstag,58,low,2016,3,01.03.16,7,Betriebsstoerung,Geplante Stoerung,01.03.2016 11:45 Uhr: Auf den Linien 7 und 8 ist infolge einer Betriebsstoerung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,01.03.16 11:45,01.03.16 12:42,Bümpliz - Ostring
Betriebsstoerung,1443,Dienstag,68,low,2016,3,01.03.16,7,Betriebsstoerung,Geplante Stoerung,01.03.2016 11:45 Uhr: Auf der Linie 7 ist infolge einer Betriebsstoerung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,01.03.16 11:45,01.03.16 12:53,Bümpliz - Ostring
Kundgebung_oder_Veranstaltung,1444,Sonntag,430,medium,2016,3,06.03.16,9,Kundgebung oder Veranstaltung,Stoerung,Die Linie 9 faehrt ab 14:00 Uhr infolge einer Veranstaltung bis/ab Guisanplatz. Die Strecke Guisanplatz-Wankdorf wird bis 19:10 Uhr nicht bedient.,06.03.16 12:00,06.03.16 19:09,Wabern - Wankdorf Bahnhof
Kundgebung_oder_Veranstaltung,1445,Sonntag,262,medium,2016,3,06.03.16,20,Kundgebung oder Veranstaltung,Stoerung,Die Linie 20 faehrt ab 14:00 Uhr bis 19:15 Uhr infolge einer Veranstaltung bis/ab Wyler. Wankdorf/Bahnhof wird bis 19:15 Uhr nicht bedient.,06.03.16 14:00,06.03.16 18:22,Bern Bahnhof - Wankdorf Bahnhof
Verkehrsunfall,1446,Donnerstag,106,low,2016,3,03.03.16,160,Verkehrsunfall,Geplante Stoerung,03.03.2016 13:31 Uhr: Auf der Linie 160 ist infolge eines Verkehrsunfalls mit Verspaetungen und Kursausfaellen zu rechnen. Es wird die Strecke Rubigen Bahnhof - Belp Flughafen sowie die Strecke Muensingen-Konolfingen bedient. Fuer die Strecke Rubigen Bahnhof - Muensingen Bahnhof benutzen Sie bitte die S1.,03.03.16 13:32,03.03.16 15:17,Konolfingen - Belp
Verkehrsunfall,1447,Donnerstag,72,low,2016,3,03.03.16,160,Verkehrsunfall,Geplante Stoerung,03.03.2016 13:31 Uhr: Auf der Linie 160 ist infolge eines Verkehrsunfalls mit Verspaetungen und Kursausfaellen zu rechnen. Es wird die Strecke Rubigen Bahnhof - Belp Flughafen sowie die Strecke Muensingen-Konolfingen bedient. Fuer die Strecke Rubigen Bahnhof - Muensingen Bahnhof benutzen Sie bitte die S1.,03.03.16 14:06,03.03.16 15:17,Konolfingen - Belp
Verkehrsunfall,1448,Freitag,39,low,2016,3,04.03.16,7,Verkehrsunfall,Geplante Stoerung,04.03.2016 16:55 Uhr: Auf der Linie 7 ist infolge eines Verkehrsunfalls mit Verspaetungen und Kursausfaellen zu rechnen. Dauer: unbestimmt.,04.03.16 16:56,04.03.16 17:35,Bümpliz - Ostring
Unregelmaessiger_Betrieb_und_Umleitungen,1449,Samstag,75,low,2016,3,05.03.16,7,Unregelmaessiger Betrieb und Umleitungen,Stoerung,Auf den Linien 7 und 8 muss mit Kursausfaellen und unregelmaessigen Betrieb gerechnet werden.,05.03.16 05:40,05.03.16 06:55,Bümpliz - Ostring
Unregelmaessiger_Betrieb_und_Umleitungen,1450,Samstag,75,low,2016,3,05.03.16,8,Unregelmaessiger Betrieb und Umleitungen,Stoerung,Auf den Linien 7 und 8 muss mit Kursausfaellen und unregelmaessigen Betrieb gerechnet werden.,05.03.16 05:40,05.03.16 06:55,Brünnen Westside Bahnhof - Saali
Unregelmaessiger_Betrieb_und_Umleitungen,1451,Samstag,120,low,2016,3,05.03.16,6,Unregelmaessiger Betrieb und Umleitungen,Stoerung,Auf der Linie 6 muss mit Kursausfaellen und unregelmaessigen Betrieb gerechnet werden.,05.03.16 05:42,05.03.16 07:42,Fischermätteli - Worb Dorf
Unregelmaessiger_Betrieb_und_Umleitungen,1452,Samstag,72,low,2016,3,05.03.16,9,Unregelmaessiger Betrieb und Umleitungen,Stoerung,Auf der Linie 9 muss mit unregelmaessigen Betrieb gerechnet werden.,05.03.16 05:46,05.03.16 06:58,Wabern - Wankdorf Bahnhof
